ABSOL,GUA,MX
ANHUC,NLE,MX
DHCLI,GUA,MX
GUCYS,MIC,MX
CIALC,MIC,MX
CLINS,MEX,MX
SNPGG,NLE,MX
KUHWW,2,MY
JERUT,6,MY
RAUVP,6,MY
BATUP,1,MY
PRAJA,1,MY
PNEAS,1,MY
POINK,1,MY
KPSGB,1,MY
KTNGI,1,MY
TAMNS,1,MY
KULAI,1,MY
SKUDI,1,MY
JBAHR,1,MY
KUANG,1,MY
YONGP,1,MY
MERNG,1,MY
SEGMA,1,MY
TNGKA,1,MY
MURPX,1,MY
BAKRI,1,MY
LABIS,1,MY
KSENR,10,MY
BBEUN,10,MY
BATUA,10,MY
SALAM,10,MY
KLANG,10,MY
CUKAI,11,MY
KUALL,6,MY
PAPAR,12,MY
KKIAB,12,MY
DONGG,12,MY
PUATN,12,MY
KINAT,12,MY
RANAU,12,MY
SEMOR,12,MY
BEAFT,12,MY
LDATU,12,MY
SNDAK,12,MY
KENGU,12,MY
TAWAU,12,MY
PAKWQ,11,MY
KERIH,11,MY
KULIM,2,MY
BAGNS,8,MY
BEDOG,2,MY
SIMNE,8,MY
TAIPN,8,MY
KKNGS,8,MY
IPOFZ,8,MY
GMSAN,3,MY
KULAT,11,MY
MRANG,11,MY
TMPIN,5,MY
AGAAH,4,MY
KNGAK,4,MY
SUDAN,4,MY
MALCC,4,MY
BATIN,10,MY
JENUM,10,MY
SEMNH,10,MY
SRMBN,5,MY
PDICN,5,MY
BAHAU,5,MY
KPILH,5,MY
PEKAN,6,MY
MNTEK,6,MY
TEMUH,6,MY
BUWRT,7,MY
PERAI,7,MY
BMERT,7,MY
NBOGT,7,MY
PARIB,8,MY
TASKG,7,MY
GORET,7,MY
SERND,10,MY
RWANG,10,MY
PETLJ,10,MY
SBERN,10,MY
SUNAB,10,MY
KUNTA,6,MY
BGAJH,8,MY
KMPAR,8,MY
TAPHR,8,MY
BIDUR,8,MY
LUMUT,8,MY
TELUI,8,MY
GURUN,2,MY
SUNGP,2,MY
KBTAS,7,MY
TMRAH,3,MY
KUCIG,13,MY
SIMNA,13,MY
SAKEI,13,MY
SIBZU,13,MY
KNGAR,9,MY
JITRA,2,MY
KUAAK,2,MY
ALORS,2,MY
PAIRM,3,MY
KBHRU,3,MY
KUDAT,12,MY
KAPIT,13,MY
BINTL,13,MY
LIMBN,13,MY
MIRQA,13,MY
UTIRM,1,MY
TANJT,7,MY
TANUS,10,MY
PERGK,7,MY
PERIA,3,MY
LDASK,10,MY
PATIR,8,MY
KUANG,10,MY
KLANB,4,MY
KMGTK,10,MY
KMNSA,7,MY
KAMSR,1,MY
KPOPK,3,MY
KMSJT,4,MY
KAPOK,3,MY
KAPGD,8,MY
KAUBB,4,MY
KMUBS,10,MY
KPGBN,5,MY
KPOBB,10,MY
KPUAM,4,MY
BUKIR,4,MY
BENOT,6,MY
BBERN,4,MY
BDARL,12,MY
SUBGJ,10,MY
XAIXA,G,MZ
DONDO,S,MZ
MACIA,G,MZ
TETQA,T,MZ
REANG,L,MZ
QULNE,Q,MZ
PEMBA,P,MZ
NAPUL,N,MZ
NAALA,N,MZ
MOTPU,P,MZ
MOCBA,P,MZ
IMOAE,N,MZ
MAXIE,I,MZ
MTOLA,L,MZ
MAJCE,G,MZ
LICNA,A,MZ
INAMB,I,MZ
CUMBA,A,MZ
CHKWE,G,MZ
CHMIO,B,MZ
CHITO,G,MZ
BEIRA,S,MZ
ATONE,N,MZ
MUTAL,N,MZ
KMULI,CA,NA
WIDEK,KH,NA
SWAKM,ER,NA
RUNDU,KE,NA
REOBT,HA,NA
OTIWR,OD,NA
OSHKT,ON,NA
OKAHJ,OD,NA
LUEIT,KA,NA
KMNHP,KA,NA
GRFTE,OD,NA
GOABI,OH,NA
WALSB,ER,NA
BIRNK,5,NE
ZINDE,7,NE
TILBR,6,NE
TIBIR,4,NE
TESUA,4,NE
TRAWF,6,NE
TANOU,7,NE
THOUA,5,NE
NIMEY,8,NE
NUIGM,2,NE
MIRAH,7,NE
MYAHI,4,NE
MATEY,7,NE
MARDI,4,NE
MGRIA,7,NE
MDAOU,5,NE
ILLLA,5,NE
GYAWZ,3,NE
DOSSO,3,NE
DOTCI,3,NE
DIFFA,2,NE
DAKOR,4,NE
AYORU,6,NE
ALGHS,1,NE
AGDEZ,1,NE
ZURQY,KE,NG
ZNGEU,NI,NG
ZARIA,KD,NG
YOAVU,AD,NG
YNAGO,BY,NG
WUKAR,TA,NG
WUDIL,KN,NG
WARRI,DE,NG
UOYZV,AK,NG
UROMI,ED,NG
UMHIA,AB,NG
UGHEL,DE,NG
UGEPJ,CR,NG
UAPPY,AN,NG
UBIAJ,ED,NG
TGINA,NI,NG
TAMWE,SO,NG
TAAAM,ZA,NG
TAKUM,BE,NG
SULEJ,NI,NG
SOKOT,SO,NG
SOBZW,KD,NG
SAKQU,OY,NG
SHGMU,OG,NG
SAPLE,DE,NG
RIJAU,NI,NG
RANJV,KN,NG
POTIU,YO,NG
PHARC,RI,NG
PINGA,GO,NG
PATGI,KW,NG
PANHI,PL,NG
OZUBL,AN,NG
OYZYX,OY,NG
OANYX,OS,NG
OWFWP,ON,NG
OWERI,IM,NG
OTUKP,BE,NG
OTANA,OS,NG
OSGBO,OS,NG
OITAE,OY,NG
ONISA,AN,NG
ONDVU,ON,NG
OLUNA,OS,NG
OKUTA,KW,NG
OKRIA,RI,NG
OKGWI,IM,NG
OMESI,OS,NG
OKEIL,EK,NG
OHAFI,AB,NG
OGSHU,DE,NG
OGUTA,IM,NG
OGOJA,CR,NG
OGMIN,KO,NG
OFAQA,KW,NG
ODZZJ,ON,NG
OBUDU,CR,NG
OBNMA,RI,NG
NUMAN,AD,NG
NSUKA,EN,NG
NNEWI,AN,NG
NKWRE,IM,NG
NKPOR,AN,NG
NGURU,YO,NG
NAADA,GO,NG
MUBPY,AD,NG
MORIK,ZA,NG
MNGUO,BO,NG
MOKWA,NI,NG
MOAEK,OS,NG
MINNA,NI,NG
MARTE,BO,NG
MLUAS,KT,NG
MAKRI,BE,NG
MAKKO,LA,NG
MAIUR,BO,NG
MAGER,BO,NG
LOKJA,KO,NG
LERJQ,KD,NG
LAPAI,NI,NG
LAUPN,OY,NG
LAGOS,LA,NG
LFAGI,KW,NG
KWALE,DE,NG
KMOAA,GO,NG
KUMAN,YO,NG
KUKAW,BO,NG
KUEQJ,FC,NG
KOTGA,NI,NG
KIYWA,JI,NG
KISQP,OY,NG
KNMOD,ZA,NG
KTSNA,BE,NG
KTSIA,KT,NG
KRIAY,BA,NG
KNOAX,KN,NG
KAMBA,KE,NG
KAIAA,KW,NG
KAGOR,KD,NG
KFCHN,KD,NG
KDUNA,KD,NG
KACHI,KD,NG
KABBA,KO,NG
JOWAQ,PL,NG
JIETA,AD,NG
JEGUF,KE,NG
JEBBA,KW,NG
JAING,TA,NG
IWVVW,OS,NG
IUJVA,AK,NG
IIEKE,EB,NG
IEKII,EK,NG
IITWA,KO,NG
IPOTI,EK,NG
IPERU,OG,NG
INISA,OS,NG
ILORN,KW,NG
ILOBU,OS,NG
ILLEL,SO,NG
ILESA,OS,NG
ILARO,OG,NG
IORAG,OS,NG
IEKPN,AK,NG
IKOQF,CR,NG
IKRUN,OS,NG
IKIRE,OS,NG
IKERE,EK,NG
IKEJA,LA,NG
IJROE,EK,NG
IJEUO,OG,NG
IEBUJ,OS,NG
IIGBO,OG,NG
IHALA,AN,NG
IGEEE,EK,NG
IGBOU,AN,NG
IGBOR,BE,NG
IGBOO,OY,NG
IGBHO,OY,NG
IGBET,OY,NG
IBARO,EK,NG
IFWQX,OG,NG
IDANE,ON,NG
IDHAP,KO,NG
IBVYP,TA,NG
IBETO,NI,NG
IBADN,OY,NG
HDEIA,JI,NG
GWOZA,BO,NG
GWRZO,KN,NG
GWRAM,JI,NG
GDABW,SO,NG
GUSAU,ZA,NG
GUMMI,ZA,NG
GUMEL,JI,NG
LITEG,AD,NG
GOMBE,GO,NG
GEMBU,TA,NG
GIDAM,YO,NG
GBOAN,OS,NG
GAYVW,KN,NG
GSHUA,YO,NG
GARKO,GO,NG
GANYE,AD,NG
GAMBR,BO,NG
FUNTA,KT,NG
FIDII,OY,NG
EZZAO,EB,NG
EORON,AK,NG
EEYQY,LA,NG
ENGUU,AN,NG
ENUGE,EN,NG
ENUGU,EN,NG
EUREE,EK,NG
ELELE,RI,NG
EPOMA,ED,NG
EKTYZ,AK,NG
EJIBO,OS,NG
EAMFU,EN,NG
EGBQJ,KO,NG
EFONA,OS,NG
EFIUM,EB,NG
EIKRD,LA,NG
DUTEW,KD,NG
DUTSE,JI,NG
DUKKU,GO,NG
DIKWA,BO,NG
DHABE,GO,NG
DAURA,KT,NG
DAURA,YO,NG
DRAZO,BA,NG
DAMBO,BO,NG
DATRU,YO,NG
CLABR,CR,NG
BRUTU,DE,NG
BUKUR,PL,NG
BUGMA,RI,NG
BONNY,RI,NG
BODES,KW,NG
BUYFF,BO,NG
BRINK,JI,NG
BRINK,KE,NG
SBRNG,KD,NG
BLIRI,GO,NG
BIAUY,NI,NG
BENIC,ED,NG
BENDE,AB,NG
BELYJ,TA,NG
BAUCH,BA,NG
BAOPZ,NI,NG
BMAFU,BO,NG
BDAGR,LA,NG
BABAN,NI,NG
AZARE,BA,NG
AWKXF,AN,NG
AWGVU,EN,NG
AUCHI,ED,NG
ASABA,DE,NG
ARNGU,KE,NG
ARMOE,EK,NG
APOMU,OS,NG
ANCHU,KD,NG
AMGBO,AB,NG
AKURE,ON,NG
AKPZU,EN,NG
AJOUT,KO,NG
AGULU,AN,NG
AGBOR,DE,NG
AFKPO,EB,NG
ADOOD,OG,NG
AEKTI,EK,NG
ABUJA,FC,NG
ABEOK,OG,NG
ABLKI,EB,NG
ABVPJ,AB,NG
DEMAH,RI,NG
TIITP,MN,NI
SMOTO,MD,NI
SOMIL,CI,NI
SRFDS,MN,NI
SMARC,CA,NI
RIVAS,RI,NI
RBANC,MT,NI
RMAYW,AS,NI
OCTAL,NS,NI
NUEVG,AS,NI
NADIM,GR,NI
NAGOT,LE,NI
MATGL,MT,NI
MAAYA,MS,NI
MATPE,MS,NI
MNGUA,MN,NI
LONWV,LE,NI
LPCNR,LE,NI
JUIGA,CO,NI
JIOTP,CA,NI
JINOE,JI,NI
JLAPA,NS,NI
GRNAD,GR,NI
ESTLI,ES,NI
EVIJO,CI,NI
ECURO,MN,NI
DIMBA,CA,NI
CRNTO,CI,NI
CHIDE,CI,NI
CHIGP,CI,NI
CAMOP,BO,NI
BOACO,BO,NI
BLUFS,AS,NI
CIUAS,MN,NI
ZWOLE,OV,NL
ZUTHN,GE,NL
ZEVNR,GE,NL
ZEIST,UT,NL
ZEOLD,FL,NL
ZALTE,GE,NL
WORDE,UT,NL
WISCH,GE,NL
WTRSK,GE,NL
WISHN,GR,NL
WBDST,UT,NL
WIJCN,GE,NL
WIERD,OV,NL
WESOT,GE,NL
WEERT,LI,NL
WAGIN,GE,NL
VORST,GE,NL
VLIEN,ZE,NL
VLAWD,GR,NL
VIAEN,UT,NL
VENAY,LI,NL
VENLO,LI,NL
VEPYZ,GE,NL
VEERE,ZE,NL
VENDA,UT,NL
VNDAM,GR,NL
UREHT,UT,NL
UKAZP,FL,NL
TUBRN,OV,NL
TIEWP,GE,NL
TERZN,ZE,NL
TGLEN,LI,NL
STEIJ,OV,NL
STAPO,OV,NL
STANL,GR,NL
SOEST,UT,NL
SITRD,LI,NL
ROEMD,LI,NL
RHENE,UT,NL
RALTE,OV,NL
PUTEN,GE,NL
OLENZ,OV,NL
OLEBR,GE,NL
NTHQQ,LI,NL
NUSPT,GE,NL
NIJME,GE,NL
NIJEK,GE,NL
NIUEG,UT,NL
NEDWT,LI,NL
MIJCH,UT,NL
MIEBG,ZE,NL
MEPPL,DR,NL
MRSEN,LI,NL
MTRCH,LI,NL
MARSN,UT,NL
LOSER,OV,NL
LIDEN,GE,NL
LHNRD,GE,NL
LEUSN,UT,NL
LEYST,FL,NL
LEKUY,GR,NL
KOEGW,GR,NL
KERAD,LI,NL
KAPEN,OV,NL
IJELT,UT,NL
HOUTN,UT,NL
HORST,GE,NL
HOEZN,GR,NL
HOGEN,DR,NL
HENSR,LI,NL
HENGL,OV,NL
HRLEN,LI,NL
HEERE,GE,NL
HAREN,GR,NL
HAREJ,GE,NL
HNBRG,OV,NL
HKRGN,OV,NL
GROIE,GR,NL
GROSE,GE,NL
GESUF,ZE,NL
GENNE,LI,NL
GENDI,GE,NL
GLDSN,GE,NL
ERMLO,GE,NL
EEPQZ,GE,NL
ENSHD,OV,NL
EMMEN,DR,NL
EMLRD,FL,NL
ELTQF,GE,NL
ELBRG,GE,NL
EBRGN,GE,NL
EDFQJ,GE,NL
DIVEN,GE,NL
DUTEN,GE,NL
DROTN,FL,NL
DEBGR,UT,NL
DOTNE,GE,NL
DVENT,OV,NL
DELZJ,GR,NL
BITJX,UT,NL
DALSE,OV,NL
CULEM,GE,NL
BUNCT,UT,NL
BRNUM,LI,NL
BRUMN,GE,NL
BORSE,ZE,NL
BORNE,OV,NL
BORUJ,LI,NL
BOGER,DR,NL
BENIG,GE,NL
BEKQP,LI,NL
BANVD,GE,NL
BAARN,UT,NL
ASSEN,DR,NL
ARNHE,GE,NL
APLRN,GE,NL
ANLOO,DR,NL
AMRST,UT,NL
ALERS,FL,NL
ALMEO,OV,NL
ALTEN,GE,NL
TRNDM,16,NO
TONSB,7,NO
STIJR,17,NO
STAVR,11,NO
SKIEN,8,NO
SAPBO,1,NO
SADNE,11,NO
SADOR,7,NO
POSGN,8,NO
OSLJQ,3,NO
MOSJQ,1,NO
MOLDE,15,NO
MIRAN,18,NO
LIHAM,5,NO
LARVI,7,NO
KRISN,15,NO
KISTD,10,NO
KONGB,6,NO
HOTEN,7,NO
HAGSN,11,NO
HAMAR,4,NO
HALDN,1,NO
GJOVK,5,NO
FRKTA,1,NO
DRAME,6,NO
BDOWA,18,NO
BERGN,12,NO
ARENL,9,NO
ALEUN,15,NO
ASKOY,12,NO
YTBGD,12,NO
TUSPR,2,NP
TIKPR,5,NP
MAHER,5,NP
GUAIY,2,NP
DHANG,5,NP
DAIEK,2,NP
DALUR,5,NP
BINRG,2,NP
DIPYA,5,NP
NPLGJ,2,NP
WELNG,WGN,NZ
WAGUI,MWT,NZ
TIMAU,CAN,NZ
TAUPO,WKO,NZ
PUKHE,AUK,NZ
POIUA,WGN,NZ
PARMU,WGN,NZ
PASON,MWT,NZ
NSORE,AUK,NZ
NPLOT,TKI,NZ
NAPIR,HKB,NZ
MANUC,AUK,NZ
MAGER,AUK,NZ
LHUTT,WGN,NZ
INVEC,STL,NZ
HASTN,HKB,NZ
HAMIL,WKO,NZ
DUEIN,OTA,NZ
CHISU,CAN,NZ
ACKND,AUK,NZ
LEVIN,MWT,NZ
MSTRN,WGN,NZ
TURAG,BOP,NZ
PKURA,AUK,NZ
WHKAT,BOP,NZ
ASHBU,CAN,NZ
WHARI,NTL,NZ
CAMBG,WKO,NZ
RTOUA,BOP,NZ
UPERH,WGN,NZ
TRADL,HKB,NZ
WAIKE,AUK,NZ
SRAYV,SH,OM
SFLSI,DA,OM
SALAH,ZU,OM
NIZWA,DA,OM
MSCAT,MA,OM
KHSAB,MU,OM
IZKYY,DA,OM
IBRIU,ZA,OM
BIDBD,DA,OM
BWSHA,MA,OM
BARKA,BA,OM
BAHLA,DA,OM
ASIBJ,MA,OM
RUSAQ,BA,OM
ADMJZ,DA,OM
YANQL,ZA,OM
VISTA,8,PA
VERAC,8,PA
TOUME,8,PA
SNTAV,9,PA
SMIET,8,PA
PARMS,4,PA
PEDRG,4,PA
PNAMA,8,PA
PACOR,8,PA
NARIJ,8,PA
LCBRS,8,PA
LCNEO,4,PA
LCHOA,8,PA
LCBIM,8,PA
DAVID,4,PA
COLON,3,PA
CITRE,6,PA
CHIRE,8,PA
CHEPO,8,PA
CHAUL,1,PA
CTIVA,3,PA
ARIJN,8,PA
ACLDZ,8,PA
AGDUC,2,PA
VIUFV,LAL,PE
UHIZA,SAM,PE
TUMBS,TUM,PE
TRUJI,LAL,PE
TOACH,SAM,PE
TIGOM,HUC,PE
SATIC,LAL,PE
SPDOL,LAL,PE
ZANJU,LAM,PE
RIOJA,SAM,PE
PUCLA,UCA,PE
PIMNE,LAM,PE
PICSI,LAM,PE
PAIJN,LAL,PE
PASMY,LAL,PE
MYOBA,SAM,PE
MONSF,LAM,PE
MOCHE,LAL,PE
LREDO,LAL,PE
LABYU,LAM,PE
JUANI,SAM,PE
HNUCO,HUC,PE
HUAMC,LAL,PE
GUADP,LAL,PE
FERNA,LAM,PE
CHNAP,LAM,PE
CHOPE,LAL,PE
CHIAO,LAM,PE
CHEPN,LAL,PE
BLVST,SAM,PE
ZRUMI,TUM,PE
YNCHA,HUC,PE
TARMA,JUN,PE
TACNA,TAC,PE
SURCO,LIM,PE
SICUN,CUS,PE
SATIP,JUN,PE
SVENC,LIM,PE
SNTAA,CUS,PE
SIDRO,LIM,PE
SCLEN,ICA,PE
PISCO,ICA,PE
PAMOG,LIM,PE
NIPRL,LIM,PE
NAZCA,ICA,PE
MOQGA,MOQ,PE
MMARO,ICA,PE
MALFV,LIM,PE
LIMXZ,LIM,PE
LORYA,JUN,PE
JUNIN,JUN,PE
JAUJA,JUN,PE
IMPAL,LIM,PE
ILZWP,MOQ,PE
ICZUA,ICA,PE
HAURA,LIM,PE
HUARL,LIM,PE
HUANT,AYA,PE
HUACO,JUN,PE
HALMY,LIM,PE
HUACO,LIM,PE
CUSCO,CUS,PE
COSIA,LIM,PE
CHINA,ICA,PE
CHNAY,LIM,PE
BARNC,LIM,PE
AYUHO,AYA,PE
WEWAK,ESW,PG
MONTH,WHM,PG
MENDI,SHM,PG
MADNG,MPM,PG
LEJJP,MPL,PG
KOKOO,EBR,PG
KIMBE,WBK,PG
GORKA,EHG,PG
BLOLO,MPL,PG
ARAWA,NSB,PG
SNTAR,LAG,PH
SPALO,LAG,PH
OLNGP,ZMB,PH
BAGIO,BEN,PH
ANGEL,PAM,PH
CHUAJ,SD,PK
RWLAK,JK,PK
PJGOT,SD,PK
KHIPR,SD,PK
ZHBZY,BA,PK
ZAIDA,KP,PK
ZAIRP,PB,PK
ZAFRW,PB,PK
YZMAN,PB,PK
WAZRD,PB,PK
WABTO,PB,PK
WARAH,SD,PK
VHARI,PB,PK
UTNZA,KP,PK
UTHAL,BA,PK
USTAM,BA,PK
UMAKO,SD,PK
UBARO,SD,PK
TURBA,BA,PK
TPIJU,KP,PK
TTSIG,PB,PK
THUZA,SD,PK
THATA,SD,PK
THARS,SD,PK
TUNSA,PB,PK
TNKVU,KP,PK
TANGI,KP,PK
TAOMK,SD,PK
TANOJ,SD,PK
TAHYR,SD,PK
TNDOA,SD,PK
TALIW,PB,PK
TALHR,SD,PK
TLMBA,PB,PK
TLGAN,PB,PK
TAPVY,KP,PK
SWABI,KP,PK
SUKHP,PB,PK
SUKKR,SD,PK
SUEKM,PB,PK
SODRA,PB,PK
SROAD,SD,PK
SINHO,SD,PK
SILAN,PB,PK
SIBFZ,BA,PK
SIALO,PB,PK
SHUJD,PB,PK
SHRKO,KP,PK
SHKRU,SD,PK
SHKUR,PB,PK
SHRQP,PB,PK
SHKGR,PB,PK
SHAHS,PB,PK
SHPRC,SD,PK
SHKOT,PB,PK
SHDPR,SD,PK
SHAKO,SD,PK
SHBAR,KP,PK
SEHWA,SD,PK
SAGDH,PB,PK
SRAIS,PB,PK
SARIN,KP,PK
SARIA,PB,PK
SNGAH,PB,PK
SANHR,SD,PK
SAMBI,PB,PK
SRAND,SD,PK
SHIAL,PB,PK
SAIBD,PB,PK
ROHRI,SD,PK
REALK,PB,PK
RALNI,PB,PK
RATDO,SD,PK
RANIU,SD,PK
RAJNP,PB,PK
RAJAJ,PB,PK
RAIND,PB,PK
RADHN,SD,PK
RABWH,PB,PK
QUETA,BA,PK
KMBAR,SD,PK
QIPUR,PB,PK
PISHN,BA,PK
PMAHL,PB,PK
PGHEB,PB,PK
PBHAN,PB,PK
PDANK,PB,PK
PHLIA,PB,PK
PESHR,KP,PK
PATOI,PB,PK
PASRU,PB,PK
PASNI,BA,PK
PAQIL,SD,PK
PKTAN,PB,PK
PAHUR,KP,PK
PIDAN,SD,PK
PABBI,KP,PK
OKARA,PB,PK
NUSKI,BA,PK
NWABS,SD,PK
NAHOF,SD,PK
NUSHV,PB,PK
NAUEO,SD,PK
NARBD,SD,PK
NROAL,PB,PK
NRANG,PB,PK
NAKOT,SD,PK
NAANS,PB,PK
MUZAH,PB,PK
MUZFD,JK,PK
MUSBA,PB,PK
MRREE,PB,PK
MURKE,PB,PK
MULTN,PB,PK
MROVX,SD,PK
MITHI,SD,PK
MTIWA,PB,PK
MPURM,SD,PK
MPURK,SD,PK
MIGOR,KP,PK
MINAD,PB,PK
MINWA,PB,PK
MCHUN,PB,PK
MEABR,BA,PK
MEHAR,SD,PK
MATLI,SD,PK
MATIR,SD,PK
MASUG,BA,PK
MARDN,KP,PK
MNSHR,KP,PK
MNGLA,PB,PK
MBADI,PB,PK
MNAWL,PB,PK
MAMUK,PB,PK
MCANO,SD,PK
MLKWA,PB,PK
MAILS,PB,PK
MCHAY,BA,PK
LORAI,BA,PK
LDHRN,PB,PK
LEIAH,PB,PK
LRKNA,SD,PK
LALAN,PB,PK
LALAM,PB,PK
LMART,KP,PK
LAHOR,PB,PK
LADEW,PB,PK
LACHI,KP,PK
KUNRI,SD,PK
KUNJH,PB,PK
KUIAN,PB,PK
KULAH,KP,PK
KSMAB,PB,PK
KOTRI,SD,PK
KRKSH,PB,PK
KMUIN,PB,PK
KMALI,BA,PK
KLOAN,PB,PK
KOTLI,JK,PK
KOTGM,PB,PK
KDIJI,SD,PK
KADDU,PB,PK
KOHAT,KP,PK
KHUSB,PB,PK
KHUNW,PB,PK
KHWRA,PB,PK
KARIN,PB,PK
KHRAN,BA,PK
KHANU,PB,PK
KHANU,SD,PK
KHNGR,PB,PK
KHGAD,PB,PK
KHLBT,KP,PK
KHRNS,SD,PK
KHIPU,PB,PK
KASUR,PB,PK
KASOR,SD,PK
KAROR,PB,PK
KARCI,SD,PK
KANGP,PB,PK
KADRO,SD,PK
KANHO,SD,PK
KAMRA,PB,PK
KAMOE,PB,PK
KAMIR,PB,PK
KMUHN,PB,PK
KAMLI,PB,PK
KAURK,PB,PK
KALLK,PB,PK
KMANI,PB,PK
KALAT,BA,PK
KALBG,PB,PK
KAHUT,PB,PK
KHROP,PB,PK
KAHNA,PB,PK
KBRWL,PB,PK
JOHJJ,SD,PK
JWANI,BA,PK
JHUMA,PB,PK
JOLWQ,SD,PK
JHLUM,PB,PK
JHARI,PB,PK
JHANS,PB,PK
JAUHD,PB,PK
JSHMA,PB,PK
JRNWL,PB,PK
JADAJ,PB,PK
JAMUR,PB,PK
JLAUP,PB,PK
JLAPU,PB,PK
JHAIS,PB,PK
JCOBA,SD,PK
ISLMB,IS,PK
HYDRA,SD,PK
HUJRA,PB,PK
HIGRJ,SD,PK
HAZRO,PB,PK
HAEIN,KP,PK
HAVEI,PB,PK
HASPU,PB,PK
HSANA,PB,PK
HARUZ,PB,PK
HARNO,PB,PK
HAIPR,KP,PK
HANGU,KP,PK
HALQZ,SD,PK
HFIZD,PB,PK
HDALI,PB,PK
GWADR,BA,PK
GURAT,PB,PK
GUJRN,PB,PK
GJARK,PB,PK
GOJRA,PB,PK
GHOTK,SD,PK
GHASP,SD,PK
GHARO,SD,PK
GMAHJ,PB,PK
GAMBT,SD,PK
FABBA,PB,PK
FALPR,PB,PK
CTHND,PB,PK
FARUK,PB,PK
FQIRW,PB,PK
FALBD,PB,PK
EMIBA,PB,PK
DUNYR,PB,PK
DUNGB,PB,PK
DUEWL,PB,PK
DIFXA,KP,PK
DIPLU,PB,PK
DINGA,PB,PK
DIJKT,PB,PK
DIGRI,SD,PK
DHORN,SD,PK
DANOT,PB,PK
DEAIK,KP,PK
DGHAK,PB,PK
DBUGI,BA,PK
DAUZX,SD,PK
DAUDK,PB,PK
DASKA,PB,PK
DARYK,PB,PK
DAJAL,PB,PK
DAUPJ,SD,PK
DADAR,BA,PK
CHUIN,PB,PK
CUARK,PB,PK
CHOUP,SD,PK
CSADS,PB,PK
CISHM,PB,PK
CINOT,PB,PK
CHIWT,PB,PK
CHAIN,PB,PK
CHRSA,KP,PK
CHAMN,BA,PK
CKWAL,PB,PK
CHKAS,PB,PK
BURLA,PB,PK
BHPLW,PB,PK
BSHAH,SD,PK
BHIMA,JK,PK
BHERA,PB,PK
BHWAN,PB,PK
BHAYF,SD,PK
BHLWA,PB,PK
BHKAR,PB,PK
BPHER,PB,PK
BELFY,BA,PK
BKHEL,KP,PK
BAIRP,PB,PK
BANNU,KP,PK
BAHWR,PB,PK
BHAWG,PB,PK
BADIN,SD,PK
BAMHI,PB,PK
ATOKC,PB,PK
ARIWL,PB,PK
AMGRH,KP,PK
AIPUR,PB,PK
AKORA,KP,PK
AHDPE,PB,PK
ABOTD,KP,PK
NOWAC,KP,PK
AMDRS,PB,PK
NBADH,SD,PK
TGULA,SD,PK
SEAJO,SD,PK
RISAP,KP,PK
MAKLC,PB,PK
STAZO,SK,PL
SARWC,SK,PL
SRZYK,SK,PL
SANDR,SK,PL
OIECS,SK,PL
KOSIE,SK,PL
KILCE,SK,PL
JEZOW,SK,PL
BZDOJ,SK,PL
WLOCK,KP,PL
TORUN,KP,PL
SWECI,KP,PL
SKUJW,KP,PL
RYPIN,KP,PL
NKONN,KP,PL
INOWR,KP,PL
GRZAD,KP,PL
FORDN,KP,PL
CHEMZ,KP,PL
CHELO,KP,PL
BYGSZ,KP,PL
BRDNA,KP,PL
TOMAR,14,PT
SEMBR,15,PT
SETBA,15,PT
SATRM,14,PT
QUREI,8,PT
POTIA,8,PT
POTAE,12,PT
POBAL,10,PT
PNOVO,15,PT
PIEAD,15,PT
PENIH,10,PT
PAMEL,15,PT
OLHAO,8,PT
MOTIJ,15,PT
MOSNT,14,PT
MOITA,15,PT
MRIAG,10,PT
LOULE,8,PT
LERIA,10,PT
LAJIO,8,PT
LAGOS,8,PT
FARUZ,8,PT
EVORA,7,PT
ENOMT,14,PT
CRIOS,15,PT
CHANE,15,PT
CAEOB,5,PT
CPARI,15,PT
CLSDR,10,PT
BJAZU,2,PT
BREIO,15,PT
ARENL,15,PT
AMORA,15,PT
ALADA,15,PT
ALBFI,8,PT
VISEU,18,PT
VILAR,17,PT
VANRH,13,PT
VIANG,13,PT
VDCNE,13,PT
VDCST,16,PT
VANGO,13,PT
SQUEI,9,PT
SERDH,13,PT
SPDCV,13,PT
SAOMI,13,PT
SJODM,1,PT
RTINO,13,PT
POOAV,13,PT
PORTO,13,PT
PNTEL,16,PT
PEROS,13,PT
OVAXJ,1,PT
OIRDD,13,PT
MONCA,16,PT
MTSNH,13,PT
MAIUA,13,PT
LDBIO,13,PT
LEADP,13,PT
ILHAV,1,PT
GUIMA,3,PT
GUARD,9,PT
GONMA,13,PT
FEIRA,1,PT
FANER,13,PT
FAEYQ,3,PT
ESPND,3,PT
ERMSI,13,PT
CUSIA,9,PT
COVIH,5,PT
COIMB,6,PT
CANDL,13,PT
BRGNC,4,PT
BRAGA,3,PT
BUGAO,13,PT
BRCLS,3,PT
BAIDM,13,PT
AVEIR,1,PT
ASNTS,13,PT
MLKEO,212,PW
VILCA,4,PY
VILAH,15,PY
VELIS,11,PY
SLOEZ,11,PY
SANJB,8,PY
SATNI,11,PY
PRETF,10,PY
PILAR,12,PY
PJUAC,13,PY
NEMBY,11,PY
LMPIO,11,PY
LMBAE,11,PY
ITGUA,11,PY
IAFUW,11,PY
FRNLM,11,PY
ENRCI,7,PY
CRELO,5,PY
CONPI,1,PY
CMNRA,11,PY
